,0,1,2,3
272,Braunwald/3-05-28e.xml,42,[4.70703125], it s only seventy four 
273,Braunwald/3-06-16.xml,43,[4.832512315270936], one two three four 
274,Braunwald/3-06-16.xml,43,[4.832512315270936], five si  seven eight nine ten eleven twelve thirteen fourteen 
275,Braunwald/3-06-16.xml,43,[4.832512315270936],     four 
276,Braunwald/3-06-16.xml,43,[4.832512315270936], so then three babies can go on 
277,Braunwald/3-06-16.xml,43,[4.832512315270936], she is si  si  
278,Braunwald/3-06-16.xml,43,[4.832512315270936], si  old 
279,Braunwald/3-06-16.xml,43,[4.832512315270936], he he is five 
280,Braunwald/3-06-16.xml,43,[4.832512315270936], seven 
281,Braunwald/3-06-16.xml,43,[4.832512315270936], you know it s not even nine o clock 
282,Braunwald/3-06-17.xml,43,[4.628571428571429], there are four 
283,Braunwald/3-06-17.xml,43,[4.628571428571429], not three 
284,Braunwald/3-06-17.xml,43,[4.628571428571429], si  si  
285,Braunwald/3-06-17.xml,43,[4.628571428571429], si  si  
286,Braunwald/3-06-17.xml,43,[4.628571428571429], one two oh nine 
287,Braunwald/3-06-17.xml,43,[4.628571428571429], five five oh 
288,Braunwald/3-06-17.xml,43,[4.628571428571429], one two three four five si  seven eight nine 
289,Braunwald/3-06-17.xml,43,[4.628571428571429], one two three 
290,Braunwald/3-06-17.xml,43,[4.628571428571429],     si  
291,Braunwald/3-06-17.xml,43,[4.628571428571429], one two three four 
292,Braunwald/3-06-17.xml,43,[4.628571428571429], one two three four five 
293,Braunwald/3-06-17.xml,43,[4.628571428571429],     si  
294,Braunwald/3-06-17.xml,43,[4.628571428571429], one two three four five si  
295,Braunwald/3-06-17.xml,43,[4.628571428571429],     si  
296,Braunwald/3-06-17.xml,43,[4.628571428571429], three four five si  
297,Braunwald/3-06-18a.xml,43,[3.844], one two three four five si  seven eight 
298,Braunwald/3-06-18a.xml,43,[3.844], one two three four five si  seven eight 
299,Braunwald/3-06-18a.xml,43,[3.844], we have eight and we re growing another 
300,Braunwald/3-06-18a.xml,43,[3.844], then it will be four 
301,Braunwald/3-06-18a.xml,43,[3.844], now we have eight boys 
302,Braunwald/3-06-18a.xml,43,[3.844], one two three four five 
303,Braunwald/3-06-18a.xml,43,[3.844], si  si  boys 
304,Braunwald/3-06-18a.xml,43,[3.844], and four girls 
305,Braunwald/3-06-18a.xml,43,[3.844], we have si  boys and this is a girl you know 
306,Braunwald/3-06-18a.xml,43,[3.844], four girls 
307,Braunwald/3-06-18a.xml,43,[3.844], we have ten children 
308,Braunwald/3-06-18a.xml,43,[3.844], ten children 
309,Braunwald/3-06-18a.xml,43,[3.844], we wished we didn t do it but we re trying to get so many girls because we have si  boys and four girls now 
310,Braunwald/3-06-18a.xml,43,[3.844], almost five 
311,Braunwald/3-06-18a.xml,43,[3.844], he s almost five 
312,Braunwald/3-06-18a.xml,43,[3.844], you have eleven children and the oldest is almost five 
313,Braunwald/3-06-18a.xml,43,[3.844], three cheers 
314,Braunwald/3-06-18a.xml,43,[3.844], you ll only stay up till si  
315,Braunwald/3-06-18a.xml,43,[3.844], both of you are staying till si  
316,Braunwald/3-06-18a.xml,43,[3.844], we re staying up till si  in the morning 
317,Braunwald/3-06-18a.xml,43,[3.844], not si  in the morning 
318,Braunwald/3-06-18a.xml,43,[3.844], si  at night 
319,Braunwald/3-06-18a.xml,43,[3.844], whoever s good very good is gonna stay up till seven 
320,Braunwald/3-06-18a.xml,43,[3.844], and you kids could have stayed up till eight if you had been good 
321,Braunwald/3-06-18a.xml,43,[3.844], you re staying up till si  and you re getting a big spank 
322,Braunwald/3-06-18a.xml,43,[3.844], sean could stay up till seven 
323,Braunwald/3-06-18a.xml,43,[3.844], that s for you two at bedtime but he has to stay up till si  
324,Braunwald/3-06-18a.xml,43,[3.844], but you still can t stay up till eight 
325,Braunwald/3-06-18a.xml,43,[3.844], but zeren you have to stay till si  
326,Braunwald/3-06-18a.xml,43,[3.844], only till si  
327,Braunwald/3-06-18a.xml,43,[3.844], he s gonna stay up till si  
328,Braunwald/3-06-18a.xml,43,[3.844], only si  
329,Braunwald/3-06-18a.xml,43,[3.844], you can stay up till eight and have your um chocolate and stuff 
330,Braunwald/3-06-18a.xml,43,[3.844], you can surely stay up till eight and and and stuff like that 
331,Braunwald/3-06-18a.xml,43,[3.844], but he s still     at si  
332,Braunwald/3-06-18a.xml,43,[3.844], four 
333,Braunwald/3-06-18a.xml,43,[3.844], five 
334,Braunwald/3-06-18a.xml,43,[3.844], si  seven eight nine ten eleven twelve thirteen fourteen fifteen si  
335,Braunwald/3-06-18a.xml,43,[3.844], four five si  seven 
336,Braunwald/3-06-18a.xml,43,[3.844], seven o clock 
337,Braunwald/3-06-18a.xml,43,[3.844],     seven o clock 
338,Braunwald/3-06-18a.xml,43,[3.844], seven o clock 
339,Braunwald/3-06-18a.xml,43,[3.844], si  thirty 
340,Braunwald/3-06-18a.xml,43,[3.844], you re supposed to be in bed at si  o clock 
341,Braunwald/3-06-18a.xml,43,[3.844], he s     at seven o clock 
342,Braunwald/3-06-18a.xml,43,[3.844], supposed to be in bed at si  
343,Braunwald/3-06-18a.xml,43,[3.844], you have to you have to get up eight o clock 
344,Braunwald/3-06-19.xml,43,[3.6546184738955825], see that s si  
345,Braunwald/3-06-19.xml,43,[3.6546184738955825], maybe on your belt you have four because my belt sure he his belt sure doesn t have four 
346,Braunwald/3-06-19.xml,43,[3.6546184738955825],     you si  
347,Braunwald/3-06-19.xml,43,[3.6546184738955825], three 
348,Braunwald/3-06-19.xml,43,[3.6546184738955825], four 
349,Braunwald/3-06-19.xml,43,[3.6546184738955825], five 
350,Braunwald/3-06-19.xml,43,[3.6546184738955825], si  
351,Braunwald/3-06-19.xml,43,[3.6546184738955825], seven 
352,Braunwald/3-06-19.xml,43,[3.6546184738955825], seven 
353,Braunwald/3-06-19.xml,43,[3.6546184738955825], that s why he s three years old 
354,Braunwald/3-06-19.xml,43,[3.6546184738955825], three and a half years old 
355,Braunwald/3-06-19.xml,43,[3.6546184738955825], you re si  
356,Braunwald/3-06-19.xml,43,[3.6546184738955825], it was ten dollars 
357,Braunwald/3-06-19.xml,43,[3.6546184738955825], when he s about when he s about three 
358,Braunwald/3-06-19.xml,43,[3.6546184738955825], you are si  you re old today 
359,Braunwald/3-06-27a.xml,43,[3.433333333333333], yes seven or eight in the house 
360,Braunwald/3-06-27a.xml,43,[3.433333333333333], one two three four 
361,Braunwald/3-06-27a.xml,43,[3.433333333333333], seven si  nine 
362,Braunwald/3-06-27a.xml,43,[3.433333333333333], eight 
363,Braunwald/3-06-27b.xml,43,[6.618090452261306], when you were playing three you dragged it 
364,Braunwald/3-06-27b.xml,43,[6.618090452261306], what do three and a half year olds like to do 
365,Braunwald/3-07-00.xml,43,[4.332155477031802], aunt swww s twenty nine today 
366,Braunwald/3-07-02.xml,43,[4.733333333333333], i grew you when i was twenty seven i guess 
367,Braunwald/3-07-02.xml,43,[4.733333333333333], i was twenty seven 
368,Braunwald/3-07-02d.xml,43,[4.787610619469026], is jwww si  still 
369,Braunwald/3-07-02d.xml,43,[4.787610619469026], jwww is si  
370,Braunwald/3-07-02d.xml,43,[4.787610619469026], jwww is si  in the picture 
371,Braunwald/3-07-02d.xml,43,[4.787610619469026], i ll be old enough when i m seven 
372,Braunwald/3-07-02d.xml,43,[4.787610619469026], ask wilbur when he ll be seven 
373,Braunwald/3-07-02d.xml,43,[4.787610619469026], i ll be seven ehrm december the third nineteen seventy five 
374,Braunwald/3-07-02d.xml,43,[4.787610619469026], his this birthday he ll be seven in nineteen seventy five 
375,Braunwald/3-07-02d.xml,43,[4.787610619469026], he has to wait two years until he s seven 
376,Braunwald/3-07-02d.xml,43,[4.787610619469026], he ll be si  on his ne t birthday 
377,Braunwald/3-11-17.xml,48,[4.861111111111111], and nine months 
378,Braunwald/3-11-17.xml,48,[4.861111111111111], and laura is three years and eleven and a half months 
379,Braunwald/3-11-17.xml,48,[4.861111111111111], si  
380,Braunwald/3-11-17.xml,48,[4.861111111111111], si  si  si  
381,Braunwald/3-11-17.xml,48,[4.861111111111111], oh three five si  si  
382,Braunwald/4-03-01.xml,51,[4.238095238095238], those were the three things that you liked 
383,Braunwald/4-03-07.xml,51,[4.6722689075630255], this afternoon i saw three patients 
384,Braunwald/4-03-07.xml,51,[4.6722689075630255], one eighty si  
385,Braunwald/4-03-07.xml,51,[4.6722689075630255], one eighty seven and one eighty nine 
386,Braunwald/4-03-07.xml,51,[4.6722689075630255], we were very nervous si  years seven years ago jwww 
387,Braunwald/4-03-07.xml,51,[4.6722689075630255], seven years 
388,Braunwald/4-03-07.xml,51,[4.6722689075630255], it s er si  years and one day 
389,Braunwald/4-03-07.xml,51,[4.6722689075630255], si  years 
390,Braunwald/4-03-07.xml,51,[4.6722689075630255], we have si ty four days 
391,Braunwald/4-03-07.xml,51,[4.6722689075630255],     three hundred and 
392,Braunwald/4-03-07.xml,51,[4.6722689075630255], you have si  years and three hundred and si ty four days 
393,Braunwald/4-03-07.xml,51,[4.6722689075630255], and tomorrow i ll be si  
394,Braunwald/4-03-07.xml,51,[4.6722689075630255], seven years and zero days 
395,Braunwald/4-03-07.xml,51,[4.6722689075630255], tomorrow i ll be si  years and three hundred and si ty five     
396,Braunwald/4-03-07.xml,51,[4.6722689075630255], si ty five     
397,Braunwald/4-03-11a.xml,51,[4.166666666666667], less than three 
398,Braunwald/4-03-11a.xml,51,[4.166666666666667], about five 
399,Braunwald/4-03-11a.xml,51,[4.166666666666667], four and a half 
400,Braunwald/4-03-11c.xml,51,[3.8654545454545453], nineteen si ty si  
401,Braunwald/4-03-11c.xml,51,[3.8654545454545453], eight 
402,Braunwald/4-03-11c.xml,51,[3.8654545454545453], almost nine 
403,Braunwald/4-03-11c.xml,51,[3.8654545454545453], or just eight 
404,Braunwald/4-03-11c.xml,51,[3.8654545454545453], eight and a half 
405,Braunwald/4-03-11c.xml,51,[3.8654545454545453], almost nine 
406,Braunwald/4-03-11c.xml,51,[3.8654545454545453], we had seventy five people 
407,Braunwald/4-03-11c.xml,51,[3.8654545454545453], what s fifteen take away si  
408,Braunwald/4-03-11c.xml,51,[3.8654545454545453], nine 
409,Braunwald/4-03-11c.xml,51,[3.8654545454545453], nine is 
410,Braunwald/4-03-11c.xml,51,[3.8654545454545453], so we ve been married nine years in december 
411,Braunwald/4-03-11c.xml,51,[3.8654545454545453], about five years ago 
412,Braunwald/4-03-11c.xml,51,[3.8654545454545453], so half of me got married five years ago 
413,Braunwald/4-03-11c.xml,51,[3.8654545454545453], eight yes 
414,Braunwald/4-03-11c.xml,51,[3.8654545454545453], we decided to grow jwww when we d been married about eight months 
415,Braunwald/4-03-11c.xml,51,[3.8654545454545453], and once a little girl was trying to help put away the glasses and accidently broke ten glasses while she was trying to help her mummy put them away 
416,Braunwald/4-07-11c.xml,55,[4.5], how old are you on october the first nineteen seventy five 
417,Braunwald/4-07-11d.xml,55,[4.120689655172414], how old are you on october the first nineteen seventy five 
418,Braunwald/4-07-18a.xml,56,[2.5], so any time someone wants to read it they     the tape     mushy eggs they cord it see we ve got three tape 
419,Braunwald/4-07-18c.xml,56,[4.654639175257732], you re gonna going to turn to be five 
420,Braunwald/4-07-18d.xml,56,[3.9058823529411764], it s almost seven thirty 
421,Braunwald/4-10-xx.xml,58,[4.023225806451613], who got eight reindeers 
422,Braunwald/4-10-xx.xml,58,[4.023225806451613], five years old 
423,Braunwald/5-10-13.xml,70,[5.394495412844036], i have one two three four five 
424,Braunwald/6-04-17.xml,77,[5.008426966292135], this is june the first nineteen hundred and seventy seven and laura is si  years old 
425,Braunwald/6-04-17.xml,77,[5.008426966292135], now in ten minutes 
426,Braunwald/6-05-03.xml,77,[6.575757575757576], july twenty third nineteen seventy seven 
427,Braunwald/6-05-03.xml,77,[6.575757575757576], how does a si  month old baby get that 
428,Braunwald/7-00-14.xml,84,[4.218446601941747], seven years and two weeks aren t you 
429,Braunwald/7-00-14.xml,84,[4.218446601941747], now you ve got four pens making a line at once 
,0,1,2,3
0,Brent/c1/c1-0902.xml,9,[2.0], at four o clock 
1,Brent/c1/c1-0902.xml,9,[2.0], see there are four orange circles 
2,Brent/c1/c1-0902.xml,9,[2.0], and five red circles 
3,Brent/c1/c1-0902.xml,9,[2.0], and three yellow circles 
4,Brent/c1/c1-0902.xml,9,[2.0], three men in a t 
5,Brent/c1/c1-0902.xml,9,[2.0], ten 
6,Brent/c1/c1-0902.xml,9,[2.0], ten striped stars 
7,Brent/c1/c1-0902.xml,9,[2.0], nine 
8,Brent/c1/c1-0902.xml,9,[2.0], nine 
9,Brent/c1/c1-0902.xml,9,[2.0], eight 
10,Brent/c1/c1-0902.xml,9,[2.0], seven 
11,Brent/c1/c1-0902.xml,9,[2.0], si  
12,Brent/c1/c1-0902.xml,9,[2.0], five 
13,Brent/c1/c1-0902.xml,9,[2.0], four 
14,Brent/c1/c1-0902.xml,9,[2.0], three 
15,Brent/c1/c1-0902.xml,9,[2.0], three snaps 
16,Brent/c1/c1-0917.xml,10,[2.1666666666666665], three snap 
17,Brent/c1/c1-0917.xml,10,[2.1666666666666665], can t play basketball from si  inches from the goal 
18,Brent/c1/c1-0917.xml,10,[2.1666666666666665], okay twen seven 
19,Brent/c1/c1-0917.xml,10,[2.1666666666666665], three snaps 
20,Brent/c1/c1-0917.xml,10,[2.1666666666666665], three snaps and morgan s all snapped 
21,Brent/c1/c1-0917.xml,10,[2.1666666666666665], three 
22,Brent/c1/c1-0930.xml,[None],[0], three 
23,Brent/c1/c1-0930.xml,[None],[0], four 
24,Brent/c1/c1-0930.xml,[None],[0], five 
25,Brent/c1/c1-0930.xml,[None],[0], si  
26,Brent/c1/c1-0930.xml,[None],[0], si  oranges 
27,Brent/c1/c1-0930.xml,[None],[0], three 
28,Brent/c1/c1-0930.xml,[None],[0], four 
29,Brent/c1/c1-0930.xml,[None],[0], four apples 
30,Brent/c1/c1-0930.xml,[None],[0], it s eight o clock and you have to go to bed in an hour 
31,Brent/c1/c1-0930.xml,[None],[0], right now morgan the clock says two eight oh two 
32,Brent/c1/c1-0930.xml,[None],[0], eight oh two 
33,Brent/c1/c1-0930.xml,[None],[0], and we will be in the house before it says eight oh four 
34,Brent/c1/c1-1027.xml,11,[3.5], they were as happy as can be when introduced to number three 
35,Brent/c1/c1-1027.xml,11,[3.5], number three 
36,Brent/c1/c1-1027.xml,11,[3.5], soon came a knock upon a door and in stepped jolly number four 
37,Brent/c1/c1-1027.xml,11,[3.5], they all took their cars out for a drive and came upon the number five 
38,Brent/c1/c1-1027.xml,11,[3.5], while beating drums with little sticks they heard the cymbals played by si  
39,Brent/c1/c1-1027.xml,11,[3.5], now everyone looked up to heaven when down came silly number seven 
40,Brent/c1/c1-1027.xml,11,[3.5], they learned the sport from number eight 
41,Brent/c1/c1-1027.xml,11,[3.5], all the numbers stood in line to say hello to number nine 
42,Brent/c1/c1-1027.xml,11,[3.5], and one was very happy when he made friends with number ten 
43,Brent/c1/c1-1027.xml,11,[3.5], there s just three dolls 
44,Brent/c1/c1-1027.xml,11,[3.5], some day you ll be big enough to have all four 
45,Brent/c1/c1-1129.xml,12,[1.75], one two three 
46,Brent/c1/c1-1129.xml,12,[1.75], let s put the eight away 
47,Brent/c1/c1-1129.xml,12,[1.75], eight 
48,Brent/c1/c1-1129.xml,12,[1.75], three snaps 
49,Brent/c1/c1-1207.xml,12,[1.0], you gotta stay up seven or seven thirty or eight maybe 
50,Brent/c1/c1-1207.xml,12,[1.0], mommy doesn t wanna get up at four thirty 
51,Brent/c1/c1-1329.xml,14,[1.2692307692307692], three singing pigs say la la la 
52,Brent/d1/d1-0904.xml,9,[5.0], one two three four five 
53,Brent/d1/d1-0904.xml,9,[5.0], si  
54,Brent/d1/d1-0904.xml,9,[5.0], three 
55,Brent/d1/d1-0904.xml,9,[5.0], four 
56,Brent/d1/d1-0904.xml,9,[5.0], five 
57,Brent/d1/d1-0904.xml,9,[5.0], si  
58,Brent/d1/d1-0904.xml,9,[5.0], three 
59,Brent/d1/d1-0904.xml,9,[5.0], four 
60,Brent/d1/d1-0904.xml,9,[5.0], five 
61,Brent/d1/d1-0904.xml,9,[5.0], si  
62,Brent/d1/d1-0904.xml,9,[5.0], three 
63,Brent/d1/d1-0904.xml,9,[5.0], four 
64,Brent/d1/d1-0904.xml,9,[5.0], five 
65,Brent/d1/d1-0904.xml,9,[5.0], si  
66,Brent/d1/d1-0904.xml,9,[5.0], i think you said si  
67,Brent/d1/d1-0904.xml,9,[5.0], three 
68,Brent/d1/d1-0904.xml,9,[5.0], four 
69,Brent/d1/d1-0904.xml,9,[5.0], five 
70,Brent/d1/d1-0904.xml,9,[5.0], si  
71,Brent/d1/d1-0904.xml,9,[5.0], three 
72,Brent/d1/d1-0904.xml,9,[5.0], four 
73,Brent/d1/d1-0904.xml,9,[5.0], five 
74,Brent/d1/d1-0904.xml,9,[5.0], si  
75,Brent/d1/d1-0904.xml,9,[5.0], one two three 
76,Brent/d1/d1-0904.xml,9,[5.0], four 
77,Brent/d1/d1-0904.xml,9,[5.0], five 
78,Brent/d1/d1-0904.xml,9,[5.0], si  
79,Brent/d1/d1-0904.xml,9,[5.0], three 
80,Brent/d1/d1-0904.xml,9,[5.0], four 
81,Brent/d1/d1-0904.xml,9,[5.0], five 
82,Brent/d1/d1-0904.xml,9,[5.0], si  
83,Brent/d1/d1-0904.xml,9,[5.0], three 
84,Brent/d1/d1-0904.xml,9,[5.0], four 
85,Brent/d1/d1-0904.xml,9,[5.0], five 
86,Brent/d1/d1-0904.xml,9,[5.0], si  
87,Brent/d1/d1-0904.xml,9,[5.0], one two three 
88,Brent/d1/d1-0904.xml,9,[5.0], four 
89,Brent/d1/d1-0904.xml,9,[5.0], five 
90,Brent/d1/d1-0904.xml,9,[5.0], si  
91,Brent/d1/d1-0904.xml,9,[5.0], three 
92,Brent/d1/d1-0904.xml,9,[5.0], four 
93,Brent/d1/d1-0904.xml,9,[5.0], five 
94,Brent/d1/d1-0904.xml,9,[5.0], si  
95,Brent/d1/d1-1026.xml,11,[1.6764705882352942], we have five blocks 
96,Brent/d1/d1-1026.xml,11,[1.6764705882352942], that s five 
97,Brent/d1/d1-1026.xml,11,[1.6764705882352942], the baby can t hold three balls at one time 
98,Brent/d1/d1-1106.xml,11,[1.9310344827586208], o you ve got five more books to put away 
99,Brent/d1/d1-1106.xml,11,[1.9310344827586208], one seventeen nine am 
100,Brent/d1/d1-1106.xml,11,[1.9310344827586208], one seventeen nine am 
101,Brent/d1/d1-1106.xml,11,[1.9310344827586208], one seventeen nine am 
102,Brent/d1/d1-1106.xml,11,[1.9310344827586208], you ate three bites 
103,Brent/d1/d1-1120.xml,12,[1.0], he ll be home about seven thirty 
104,Brent/d1/d1-1224.xml,13,[1.0],         at least four ounces an hour 
105,Brent/d1/d1-1224.xml,13,[1.0], we got three babies 
106,Brent/d1/d1-1224.xml,13,[1.0], so since ten o clock 
107,Brent/d1/d1-1224.xml,13,[1.0], ten eleven twelve one two 
108,Brent/d1/d1-1224.xml,13,[1.0], it s been four hours 
109,Brent/d1/d1-1224.xml,13,[1.0], ninety nine point nine 
110,Brent/d1/d1-1224.xml,13,[1.0], eight ounces three quarters of a scoop 
111,Brent/d1/d1-1224.xml,13,[1.0], four ounces 
112,Brent/d1/d1-1224.xml,13,[1.0], maybe about five cheerios 
113,Brent/d1/d1-1310.xml,13,[1.0], three 
114,Brent/d1/d1-1310.xml,13,[1.0], four five si  seven eight 
115,Brent/d1/d1-1310.xml,13,[1.0], nine 
116,Brent/d1/d1-1310.xml,13,[1.0], eighteen to twenty four months 
117,Brent/d1/d1-1310.xml,13,[1.0], nine to twelve months 
118,Brent/d1/d1-1310.xml,13,[1.0], the top ten nutrient dense foods 
119,Brent/d1/d1-1310.xml,13,[1.0], they re e cited the cat ne t door had three baby kittens 
120,Brent/d1/d1-1310.xml,13,[1.0], if that clock right it s almost ten o clock 
121,Brent/d1/d1-1310.xml,13,[1.0], two o clock until four o clock last night 
122,Brent/d1/d1-1324.xml,14,[1.0526315789473684], in the pajamas and then you ll have all four limbs in 
123,Brent/d1/d1-1407.xml,14,[1.0714285714285714], you only have three 
124,Brent/d1/d1-1407.xml,14,[1.0714285714285714], one two three swing batter 
125,Brent/d1/d1-1407.xml,14,[1.0714285714285714], we re missing three shoes 
126,Brent/d1/d1-1407.xml,14,[1.0714285714285714], you re missing three pairs of shoes 
127,Brent/d1/d1-1417.xml,15,[1.1666666666666667], three bags full 
128,Brent/d1/d1-1417.xml,15,[1.1666666666666667], nine days old 
129,Brent/d1/d1-1417.xml,15,[1.1666666666666667], nine days old 
130,Brent/d1/d1-1417.xml,15,[1.1666666666666667], three four 
131,Brent/d1/d1-1417.xml,15,[1.1666666666666667], five si  
132,Brent/d1/d1-1417.xml,15,[1.1666666666666667], seven eight 
133,Brent/d1/d1-1417.xml,15,[1.1666666666666667], nine ten 
134,Brent/d1/d1-1417.xml,15,[1.1666666666666667], three 
135,Brent/d1/d1-1417.xml,15,[1.1666666666666667], four 
136,Brent/d1/d1-1417.xml,15,[1.1666666666666667], five 
137,Brent/d1/d1-1417.xml,15,[1.1666666666666667], si  
138,Brent/d1/d1-1417.xml,15,[1.1666666666666667], seven 
139,Brent/d1/d1-1417.xml,15,[1.1666666666666667], eight 
140,Brent/d1/d1-1417.xml,15,[1.1666666666666667], nine 
141,Brent/d1/d1-1417.xml,15,[1.1666666666666667], ten 
142,Brent/d1/d1-1417.xml,15,[1.1666666666666667], three 
143,Brent/d1/d1-1417.xml,15,[1.1666666666666667], four 
144,Brent/d1/d1-1417.xml,15,[1.1666666666666667], five 
145,Brent/d1/d1-1417.xml,15,[1.1666666666666667], si  
146,Brent/d1/d1-1417.xml,15,[1.1666666666666667], seven 
147,Brent/d1/d1-1417.xml,15,[1.1666666666666667], eight 
148,Brent/d1/d1-1417.xml,15,[1.1666666666666667], nine 
149,Brent/d1/d1-1417.xml,15,[1.1666666666666667], ten 
150,Brent/d1/d1-1417.xml,15,[1.1666666666666667], three 
151,Brent/d1/d1-1417.xml,15,[1.1666666666666667], four 
152,Brent/d1/d1-1417.xml,15,[1.1666666666666667], five 
153,Brent/d1/d1-1417.xml,15,[1.1666666666666667], si  
154,Brent/d1/d1-1417.xml,15,[1.1666666666666667], seven 
155,Brent/d1/d1-1417.xml,15,[1.1666666666666667], eight 
156,Brent/d1/d1-1417.xml,15,[1.1666666666666667], nine 
157,Brent/d1/d1-1417.xml,15,[1.1666666666666667], ten 
158,Brent/d1/d1-1417.xml,15,[1.1666666666666667], nine days old 
159,Brent/f1/f1-0828.xml,9,[1.0], some have four 
160,Brent/f1/f1-0828.xml,9,[1.0], some have si  feet 
161,Brent/f1/f1-0828.xml,9,[1.0], he s got four feet 
162,Brent/f1/f1-0828.xml,9,[1.0], one two three 
163,Brent/f1/f1-0828.xml,9,[1.0], one two three four five si  seven eight nine ten 
164,Brent/f1/f1-0828.xml,9,[1.0], one two three 
165,Brent/f1/f1-0828.xml,9,[1.0], mister gump has a seven         
166,Brent/f1/f1-0828.xml,9,[1.0], it is made for three 
167,Brent/f1/f1-1003.xml,10,[2.6666666666666665], two three 
168,Brent/f1/f1-1003.xml,10,[2.6666666666666665], three 
169,Brent/f1/f1-1003.xml,10,[2.6666666666666665], three 
170,Brent/f1/f1-1003.xml,10,[2.6666666666666665], three 
171,Brent/f1/f1-1003.xml,10,[2.6666666666666665], three 
172,Brent/f1/f1-1003.xml,10,[2.6666666666666665], five 
173,Brent/f1/f1-1003.xml,10,[2.6666666666666665], nine 
174,Brent/f1/f1-1003.xml,10,[2.6666666666666665], three 
175,Brent/f1/f1-1003.xml,10,[2.6666666666666665], four 
176,Brent/f1/f1-1003.xml,10,[2.6666666666666665], four 
177,Brent/f1/f1-1003.xml,10,[2.6666666666666665], one two three 
178,Brent/f1/f1-1013.xml,10,[0], three 
179,Brent/f1/f1-1013.xml,10,[0], four 
180,Brent/f1/f1-1013.xml,10,[0], five 
181,Brent/f1/f1-1013.xml,10,[0], si  
182,Brent/f1/f1-1013.xml,10,[0], seven 
183,Brent/f1/f1-1013.xml,10,[0], eight 
184,Brent/f1/f1-1013.xml,10,[0], nine 
185,Brent/f1/f1-1013.xml,10,[0], ten 
186,Brent/f1/f1-1013.xml,10,[0], three 
187,Brent/f1/f1-1013.xml,10,[0], four 
188,Brent/f1/f1-1013.xml,10,[0], five 
189,Brent/f1/f1-1013.xml,10,[0], si  
190,Brent/f1/f1-1013.xml,10,[0], in a bicycle built for three 
191,Brent/f1/f1-1022.xml,11,[7.0], all three of 
192,Brent/f1/f1-1022.xml,11,[7.0], all three of for you 
193,Brent/f1/f1-1022.xml,11,[7.0], three 
194,Brent/f1/f1-1022.xml,11,[7.0], four 
195,Brent/f1/f1-1022.xml,11,[7.0], five 
196,Brent/f1/f1-1022.xml,11,[7.0], si  
197,Brent/f1/f1-1022.xml,11,[7.0], seven 
198,Brent/f1/f1-1022.xml,11,[7.0], eight 
199,Brent/f1/f1-1022.xml,11,[7.0], nine 
200,Brent/f1/f1-1022.xml,11,[7.0], ten 
201,Brent/f1/f1-1022.xml,11,[7.0], one two three 
202,Brent/f1/f1-1120.xml,12,[1.0], it s uh four thirty already 
203,Brent/f1/f1-1206.xml,[None],[0], a number seven 
204,Brent/f1/f1-1206.xml,[None],[0], that s what we made is a number seven 
205,Brent/f1/f1-1206.xml,[None],[0], three 
206,Brent/f1/f1-1206.xml,[None],[0], four 
207,Brent/f1/f1-1206.xml,[None],[0], five 
208,Brent/f1/f1-1206.xml,[None],[0], si  
209,Brent/f1/f1-1206.xml,[None],[0], seven 
210,Brent/f1/f1-1206.xml,[None],[0], seven 
211,Brent/f1/f1-1206.xml,[None],[0], eight 
212,Brent/f1/f1-1206.xml,[None],[0], nine 
213,Brent/f1/f1-1206.xml,[None],[0], ten 
214,Brent/f1/f1-1206.xml,[None],[0], three 
215,Brent/f1/f1-1206.xml,[None],[0], four 
216,Brent/f1/f1-1206.xml,[None],[0], five 
217,Brent/f1/f1-1206.xml,[None],[0], si  
218,Brent/f1/f1-1206.xml,[None],[0], seven 
219,Brent/f1/f1-1206.xml,[None],[0], eight 
220,Brent/f1/f1-1206.xml,[None],[0], nine 
221,Brent/f1/f1-1206.xml,[None],[0], ten 
222,Brent/f1/f1-1304.xml,13,[1.0], three 
223,Brent/f1/f1-1304.xml,13,[1.0], four 
224,Brent/f1/f1-1304.xml,13,[1.0], five 
225,Brent/f1/f1-1304.xml,13,[1.0], si  
226,Brent/f1/f1-1304.xml,13,[1.0], seven 
227,Brent/f1/f1-1304.xml,13,[1.0], eight 
228,Brent/f1/f1-1304.xml,13,[1.0], nine 
229,Brent/f1/f1-1304.xml,13,[1.0], ten 
230,Brent/f1/f1-1304.xml,13,[1.0], one two three 
231,Brent/f1/f1-1318.xml,[None],[0], three toes 
232,Brent/f1/f1-1318.xml,[None],[0], four toes 
233,Brent/f1/f1-1318.xml,[None],[0], and five toes 
234,Brent/f1/f1-1318.xml,[None],[0], si  toes 
235,Brent/f1/f1-1318.xml,[None],[0], seven toes 
236,Brent/f1/f1-1318.xml,[None],[0], eight toes 
237,Brent/f1/f1-1318.xml,[None],[0], nine toes 
238,Brent/f1/f1-1318.xml,[None],[0], ten toes 
239,Brent/f1/f1-1318.xml,[None],[0], ten toes that we need to put a slipper on or something 
240,Brent/f1/f1-1318.xml,[None],[0], ten little piggies won t be cold 
241,Brent/f1/f1-1318.xml,[None],[0], three 
242,Brent/f1/f1-1318.xml,[None],[0], three 
243,Brent/f1/f1-1402.xml,14,[1.0], take all these three out 
244,Brent/f1/f1-1402.xml,14,[1.0], we got three different ones here 
245,Brent/f1/f1-1402.xml,14,[1.0], one two three little baby faces 
